VAL_DigIn_1     ; 0   ; 1   ; 1   ; 1   ; 0   ; 0   ; 1   ; 1   ; 1   ; 0   ; 0
VAL_DigIn_2     ; 0   ; 1   ; 1   ; 0   ; 1   ; 0   ; 1   ; 1   ; 0   ; 1   ; 0
VAL_DigIn_3     ; 0   ; 0   ; 1   ; 1   ; 0   ; 1   ; 0   ; 1   ; 1   ; 0   ; 0
VAL_DigIn_4     ; 0   ; 0   ; 1   ; 0   ; 1   ; 1   ; 0   ; 1   ; 0   ; 1   ; 0
VAL_DigIn_5     ; 0   ; 1   ; 1   ; 1   ; 0   ; 0   ; 1   ; 1   ; 1   ; 0   ; 0
VAL_DigIn_6     ; 0   ; 1   ; 1   ; 0   ; 1   ; 0   ; 1   ; 1   ; 0   ; 1   ; 0
VAL_DigIn_7     ; 0   ; 0   ; 1   ; 1   ; 0   ; 1   ; 0   ; 1   ; 1   ; 0   ; 0
VAL_DigIn_8     ; 0   ; 0   ; 1   ; 0   ; 1   ; 1   ; 0   ; 1   ; 0   ; 1   ; 0
VAL_DigIn_9     ; 0   ; 1   ; 1   ; 1   ; 0   ; 0   ; 1   ; 1   ; 1   ; 0   ; 0
VAL_DigIn_10    ; 0   ; 1   ; 1   ; 0   ; 1   ; 0   ; 1   ; 1   ; 0   ; 1   ; 0
VAL_DigIn_11    ; 0   ; 0   ; 1   ; 1   ; 0   ; 1   ; 0   ; 1   ; 1   ; 0   ; 0
VAL_DigIn_12    ; 0   ; 0   ; 1   ; 0   ; 1   ; 1   ; 0   ; 1   ; 0   ; 1   ; 0
VAL_DigIn_13    ; 0   ; 1   ; 1   ; 1   ; 0   ; 0   ; 1   ; 1   ; 1   ; 0   ; 0
VAL_DigIn_14    ; 0   ; 1   ; 1   ; 0   ; 1   ; 0   ; 1   ; 1   ; 0   ; 1   ; 0
VAL_DigIn_15    ; 0   ; 0   ; 1   ; 1   ; 0   ; 1   ; 0   ; 1   ; 1   ; 0   ; 0
VAL_DigIn_16    ; 0   ; 0   ; 1   ; 0   ; 0   ; 1   ; 0   ; 1   ; 0   ; 0   ; 0

VAL_DigOut_1    ; 0   ; 1   ; 1   ; 0   ; 1   ; 0   ; 1   ; 1   ; 0   ; 1   ; 0
VAL_DigOut_2    ; 0   ; 1   ; 0   ; 1   ; 1   ; 0   ; 1   ; 0   ; 1   ; 1   ; 0
VAL_DigOut_3    ; 0   ; 1   ; 1   ; 0   ; 0   ; 1   ; 1   ; 1   ; 0   ; 0   ; 0
VAL_DigOut_4    ; 0   ; 1   ; 0   ; 1   ; 0   ; 1   ; 1   ; 0   ; 1   ; 0   ; 0
VAL_DigOut_5    ; 0   ; 1   ; 1   ; 0   ; 1   ; 0   ; 1   ; 1   ; 0   ; 1   ; 0
VAL_DigOut_6    ; 0   ; 1   ; 0   ; 1   ; 1   ; 0   ; 1   ; 0   ; 1   ; 1   ; 0
VAL_DigOut_7    ; 0   ; 1   ; 1   ; 0   ; 0   ; 1   ; 1   ; 1   ; 0   ; 0   ; 0
VAL_DigOut_8    ; 0   ; 1   ; 0   ; 1   ; 0   ; 1   ; 1   ; 0   ; 1   ; 0   ; 0
VAL_DigOut_9    ; 0   ; 1   ; 1   ; 0   ; 1   ; 0   ; 1   ; 1   ; 0   ; 1   ; 0
VAL_DigOut_10   ; 0   ; 1   ; 0   ; 1   ; 1   ; 0   ; 1   ; 0   ; 1   ; 1   ; 0
VAL_DigOut_11   ; 0   ; 1   ; 1   ; 0   ; 0   ; 1   ; 1   ; 1   ; 0   ; 0   ; 0
VAL_DigOut_12   ; 0   ; 1   ; 0   ; 1   ; 0   ; 1   ; 1   ; 0   ; 1   ; 0   ; 0
VAL_DigOut_13   ; 0   ; 1   ; 1   ; 0   ; 1   ; 0   ; 1   ; 1   ; 0   ; 1   ; 0
VAL_DigOut_14   ; 0   ; 1   ; 0   ; 1   ; 1   ; 0   ; 1   ; 0   ; 1   ; 1   ; 0
VAL_DigOut_15   ; 0   ; 1   ; 1   ; 0   ; 0   ; 1   ; 1   ; 1   ; 0   ; 0   ; 0
VAL_DigOut_16   ; 0   ; 1   ; 0   ; 0   ; 0   ; 1   ; 1   ; 0   ; 0   ; 0   ; 0

VAL_AnIn_1      ; 0.00; 4.00;12.00;20.00; 0.00; 5.00;10.00;0.035;0.051;0.510; 0.00
VAL_AnIn_2      ; 0.00;20.00; 4.00;12.00;10.00; 0.00; 5.00;0.035;0.051;0.510; 0.00
VAL_AnIn_3      ; 0.00;12.00;20.00; 4.00; 5.00;10.00; 0.00;0.035;0.051;0.510; 0.00
VAL_AnIn_4      ; 0.00; 4.00; 8.00;20.00; 0.00; 7.00;10.00;0.035;0.051;0.510; 0.00
VAL_AnIn_5      ; 0.00; 0   ; 0   ; 0   ;10.00; 0.00; 7.00; 0   ; 0   ; 0   ; 0.00
VAL_AnIn_6      ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0
VAL_AnIn_7      ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0
VAL_AnIn_8      ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0
VAL_AnIn_9      ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0
VAL_AnIn_10     ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0
VAL_AnIn_11     ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0
VAL_AnIn_12     ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0

VAL_AnInConf_1  ; 2   ; 1   ; 1   ; 1   ; 2   ; 2   ; 2   ; 3   ; 6   ; 7   ; 2
VAL_AnInConf_2  ; 2   ; 1   ; 1   ; 1   ; 2   ; 2   ; 2   ; 3   ; 6   ; 7   ; 2
VAL_AnInConf_3  ; 2   ; 1   ; 1   ; 1   ; 2   ; 2   ; 2   ; 3   ; 6   ; 7   ; 2
VAL_AnInConf_4  ; 2   ; 1   ; 1   ; 1   ; 2   ; 2   ; 2   ; 3   ; 6   ; 7   ; 2
VAL_AnInConf_5  ; 2   ; 0   ; 0   ; 0   ; 2   ; 2   ; 2   ; 0   ; 0   ; 0   ; 2
VAL_AnInConf_6  ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0
VAL_AnInConf_7  ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0
VAL_AnInConf_8  ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0
VAL_AnInConf_9  ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0
VAL_AnInConf_10 ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0
VAL_AnInConf_11 ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0
VAL_AnInConf_12 ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0

VAL_AnInFltr_1  ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 5   ; 5   ; 5   ; 0
VAL_AnInFltr_2  ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 5   ; 5   ; 5   ; 0
VAL_AnInFltr_3  ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 5   ; 5   ; 5   ; 0
VAL_AnInFltr_4  ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 5   ; 5   ; 5   ; 0
VAL_AnInFltr_5  ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0
VAL_AnInFltr_6  ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0
VAL_AnInFltr_7  ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0
VAL_AnInFltr_8  ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0
VAL_AnInFltr_9  ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0
VAL_AnInFltr_10 ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0
VAL_AnInFltr_11 ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0
VAL_AnInFltr_12 ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0

VAL_AnOut_1     ; 0.00; 4.00;12.00;20.00; 0.00; 5.00;10.00; 0.00; 0.50; 1.00; 0.00
VAL_AnOut_2     ; 0.00;20.00; 4.00;12.00;10.00; 0.00; 5.00; 1.00; 0.00; 0.50; 0.00
VAL_AnOut_3     ; 0.00;12.00;20.00; 4.00; 5.00;10.00; 0.00; 0.00; 0.50; 1.00; 0.00
VAL_AnOut_4     ; 0.00; 4.00; 8.00;20.00; 0.00; 7.00;10.00; 1.00; 0.00; 0.50; 0.00

VAL_AnOutConf_1 ; 2   ; 1   ; 1   ; 1   ; 2   ; 2   ; 2   ; 3   ; 3   ; 3   ; 2
VAL_AnOutConf_2 ; 2   ; 1   ; 1   ; 1   ; 2   ; 2   ; 2   ; 3   ; 3   ; 3   ; 2
VAL_AnOutConf_3 ; 2   ; 1   ; 1   ; 1   ; 2   ; 2   ; 2   ; 3   ; 3   ; 3   ; 2
VAL_AnOutConf_4 ; 2   ; 1   ; 1   ; 1   ; 2   ; 2   ; 2   ; 3   ; 3   ; 3   ; 2

VAL_Tamb        ;30.0 ;30.0 ;30.0 ;30.0 ;30.0 ;30.0 ;30.0 ;30.0 ;30.0 ;30.0 ;30.0
VAL_RPM         ; 0.00; 5.0 ; 0.0 ; 5.0 ; 0.0 ; 5.0 ; 0.0 ; 5.0 ; 0.0 ; 5.0 ; 0.0

VAL_VCC_set     ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0
VAL_mA_max      ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0

VAL_VCC_fbk     ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0
VAL_mA_fbk      ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0

VAL_FWrevision  ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0
VAL_HWconfig    ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0

VAL_RTUS_WR     ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0
VAL_RTUS_RD     ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0   ; 0

VAL_RTU1_WR     ; 0   ; 1   ; 0   ; 1   ; 1   ; 1   ; 0   ; 1   ; 0   ; 1   ; 0
VAL_RTU1_RD     ; 0   ; 1   ; 0   ; 1   ; 1   ; 1   ; 0   ; 1   ; 0   ; 1   ; 0
VAL_RTU3_WR     ; 0   ; 0   ; 1   ; 0   ; 1   ; 0   ; 0   ; 1   ; 1   ; 0   ; 0
VAL_RTU3_RD     ; 0   ; 0   ; 1   ; 0   ; 1   ; 0   ; 0   ; 1   ; 1   ; 0   ; 0

VAL_CAN1_WR     ; 0   ; 1   ; 1   ; 1   ; 0   ; 0   ; 1   ; 0   ; 0   ; 1   ; 0
VAL_CAN1_RD     ; 0   ; 1   ; 1   ; 1   ; 0   ; 0   ; 1   ; 0   ; 0   ; 1   ; 0
